,Year,team_x,team_y,pred,proba,team_x_name,team_y_name
78,2017,1112,1211,0,0.48,Arizona,Gonzaga
79,2017,1116,1211,1,0.73,Arkansas,Gonzaga
80,2017,1124,1211,0,0.43,Baylor,Gonzaga
81,2017,1137,1211,1,0.66,Bucknell,Gonzaga
82,2017,1139,1211,1,0.68,Butler,Gonzaga
83,2017,1153,1211,0,0.51,Cincinnati,Gonzaga
84,2017,1166,1211,1,0.8,Creighton,Gonzaga
85,2017,1173,1211,0,0.38,Dayton,Gonzaga
86,2017,1181,1211,0,0.17,Duke,Gonzaga
87,2017,1190,1211,1,0.82,ETSU,Gonzaga
88,2017,1195,1211,0,0.38,FL Gulf Coast,Gonzaga
89,2017,1196,1211,1,0.79,Florida,Gonzaga
90,2017,1199,1211,1,0.58,Florida St,Gonzaga
91,2017,1112,1233,0,0.16,Arizona,Iona
92,2017,1116,1233,0,0.37,Arkansas,Iona
93,2017,1124,1233,0,0.58,Baylor,Iona
94,2017,1137,1233,0,0.05,Bucknell,Iona
95,2017,1139,1233,0,0.21,Butler,Iona
96,2017,1153,1233,1,0.58,Cincinnati,Iona
97,2017,1166,1233,1,0.71,Creighton,Iona
98,2017,1173,1233,0,0.51,Dayton,Iona
99,2017,1181,1233,1,0.83,Duke,Iona
100,2017,1190,1233,1,0.79,ETSU,Iona
101,2017,1195,1233,0,0.17,FL Gulf Coast,Iona
102,2017,1196,1233,0,0.38,Florida,Iona
103,2017,1199,1233,0,0.17,Florida St,Iona
104,2017,1211,1233,1,0.84,Gonzaga,Iona
105,2017,1112,1235,0,0.43,Arizona,Iowa St
106,2017,1116,1235,0,0.33,Arkansas,Iowa St
107,2017,1124,1235,0,0.32,Baylor,Iowa St
108,2017,1137,1235,0,0.18,Bucknell,Iowa St
109,2017,1139,1235,0,0.25,Butler,Iowa St
110,2017,1153,1235,1,0.57,Cincinnati,Iowa St
111,2017,1166,1235,1,0.93,Creighton,Iowa St
112,2017,1173,1235,1,0.69,Dayton,Iowa St
113,2017,1181,1235,0,0.25,Duke,Iowa St
114,2017,1190,1235,1,0.86,ETSU,Iowa St
115,2017,1195,1235,0,0.07,FL Gulf Coast,Iowa St
116,2017,1196,1235,0,0.36,Florida,Iowa St
117,2017,1199,1235,0,0.41,Florida St,Iowa St
118,2017,1211,1235,0,0.06,Gonzaga,Iowa St
119,2017,1233,1235,1,0.6,Iona,Iowa St
120,2017,1112,1240,1,0.72,Arizona,Jacksonville St
121,2017,1116,1240,0,0.15,Arkansas,Jacksonville St
122,2017,1124,1240,0,0.22,Baylor,Jacksonville St
123,2017,1137,1240,1,0.71,Bucknell,Jacksonville St
124,2017,1139,1240,1,0.73,Butler,Jacksonville St
125,2017,1153,1240,0,0.41,Cincinnati,Jacksonville St
126,2017,1166,1240,1,0.88,Creighton,Jacksonville St
127,2017,1173,1240,1,0.74,Dayton,Jacksonville St
128,2017,1181,1240,0,0.22,Duke,Jacksonville St
129,2017,1190,1240,1,0.86,ETSU,Jacksonville St
130,2017,1195,1240,1,0.86,FL Gulf Coast,Jacksonville St
131,2017,1196,1240,1,0.78,Florida,Jacksonville St
132,2017,1199,1240,1,0.81,Florida St,Jacksonville St
133,2017,1211,1240,0,0.51,Gonzaga,Jacksonville St
134,2017,1233,1240,0,0.26,Iona,Jacksonville St
135,2017,1235,1240,0,0.45,Iowa St,Jacksonville St
136,2017,1112,1242,1,0.5,Arizona,Kansas
137,2017,1116,1242,0,0.44,Arkansas,Kansas
138,2017,1124,1242,0,0.2,Baylor,Kansas
139,2017,1137,1242,0,0.47,Bucknell,Kansas
140,2017,1139,1242,1,0.58,Butler,Kansas
141,2017,1153,1242,1,0.55,Cincinnati,Kansas
142,2017,1166,1242,1,0.67,Creighton,Kansas
143,2017,1173,1242,1,0.6,Dayton,Kansas
144,2017,1181,1242,1,0.84,Duke,Kansas
145,2017,1190,1242,1,0.93,ETSU,Kansas
146,2017,1195,1242,1,0.88,FL Gulf Coast,Kansas
147,2017,1196,1242,1,0.62,Florida,Kansas
148,2017,1199,1242,0,0.58,Florida St,Kansas
149,2017,1211,1242,0,0.04,Gonzaga,Kansas
150,2017,1233,1242,1,0.6,Iona,Kansas
151,2017,1235,1242,1,0.73,Iowa St,Kansas
152,2017,1240,1242,0,0.35,Jacksonville St,Kansas
153,2017,1112,1243,1,0.42,Arizona,Kansas St
154,2017,1116,1243,0,0.36,Arkansas,Kansas St
155,2017,1124,1243,0,0.25,Baylor,Kansas St
156,2017,1137,1243,0,0.42,Bucknell,Kansas St
157,2017,1139,1243,0,0.28,Butler,Kansas St
158,2017,1153,1243,1,0.56,Cincinnati,Kansas St
159,2017,1166,1243,1,0.92,Creighton,Kansas St
160,2017,1173,1243,1,0.6,Dayton,Kansas St
161,2017,1181,1243,1,0.62,Duke,Kansas St
162,2017,1190,1243,0,0.49,ETSU,Kansas St
163,2017,1195,1243,1,0.89,FL Gulf Coast,Kansas St
164,2017,1196,1243,0,0.26,Florida,Kansas St
165,2017,1199,1243,0,0.48,Florida St,Kansas St
166,2017,1211,1243,1,0.72,Gonzaga,Kansas St
167,2017,1233,1243,0,0.38,Iona,Kansas St
168,2017,1235,1243,0,0.46,Iowa St,Kansas St
169,2017,1240,1243,0,0.54,Jacksonville St,Kansas St
170,2017,1242,1243,1,0.83,Kansas,Kansas St
171,2017,1112,1245,0,0.37,Arizona,Kent
172,2017,1116,1245,0,0.33,Arkansas,Kent
173,2017,1124,1245,1,0.67,Baylor,Kent
174,2017,1137,1245,0,0.12,Bucknell,Kent
175,2017,1139,1245,1,0.84,Butler,Kent
176,2017,1153,1245,1,0.72,Cincinnati,Kent
177,2017,1166,1245,1,0.93,Creighton,Kent
178,2017,1173,1245,1,0.63,Dayton,Kent
179,2017,1181,1245,0,0.3,Duke,Kent
180,2017,1190,1245,1,0.77,ETSU,Kent
181,2017,1195,1245,0,0.64,FL Gulf Coast,Kent
182,2017,1196,1245,0,0.39,Florida,Kent
183,2017,1199,1245,0,0.41,Florida St,Kent
184,2017,1211,1245,0,0.13,Gonzaga,Kent
185,2017,1233,1245,0,0.3,Iona,Kent
186,2017,1235,1245,1,0.71,Iowa St,Kent
187,2017,1240,1245,1,0.73,Jacksonville St,Kent
188,2017,1242,1245,0,0.45,Kansas,Kent
189,2017,1243,1245,0,0.24,Kansas St,Kent
190,2017,1112,1246,1,0.41,Arizona,Kentucky
191,2017,1116,1246,0,0.45,Arkansas,Kentucky
192,2017,1124,1246,0,0.14,Baylor,Kentucky
193,2017,1137,1246,0,0.51,Bucknell,Kentucky
194,2017,1139,1246,0,0.62,Butler,Kentucky
195,2017,1153,1246,0,0.3,Cincinnati,Kentucky
196,2017,1166,1246,1,0.73,Creighton,Kentucky
197,2017,1173,1246,1,0.51,Dayton,Kentucky
198,2017,1181,1246,0,0.45,Duke,Kentucky
199,2017,1190,1246,1,0.56,ETSU,Kentucky
200,2017,1195,1246,1,0.79,FL Gulf Coast,Kentucky
201,2017,1196,1246,0,0.5,Florida,Kentucky
202,2017,1199,1246,0,0.49,Florida St,Kentucky
203,2017,1211,1246,0,0.11,Gonzaga,Kentucky
204,2017,1233,1246,1,0.51,Iona,Kentucky
205,2017,1235,1246,0,0.34,Iowa St,Kentucky
206,2017,1240,1246,0,0.32,Jacksonville St,Kentucky
207,2017,1242,1246,1,0.54,Kansas,Kentucky
208,2017,1243,1246,0,0.19,Kansas St,Kentucky
209,2017,1245,1246,0,0.32,Kent,Kentucky
210,2017,1112,1257,0,0.44,Arizona,Louisville
211,2017,1116,1257,1,0.73,Arkansas,Louisville
212,2017,1124,1257,0,0.36,Baylor,Louisville
213,2017,1137,1257,1,0.62,Bucknell,Louisville
214,2017,1139,1257,1,0.74,Butler,Louisville
215,2017,1153,1257,0,0.5,Cincinnati,Louisville
216,2017,1166,1257,1,0.87,Creighton,Louisville
217,2017,1173,1257,1,0.64,Dayton,Louisville
218,2017,1181,1257,1,0.58,Duke,Louisville
219,2017,1190,1257,1,0.92,ETSU,Louisville
220,2017,1195,1257,1,0.86,FL Gulf Coast,Louisville
221,2017,1196,1257,0,0.72,Florida,Louisville
222,2017,1199,1257,1,0.64,Florida St,Louisville
223,2017,1211,1257,1,0.73,Gonzaga,Louisville
224,2017,1233,1257,0,0.4,Iona,Louisville
225,2017,1235,1257,0,0.41,Iowa St,Louisville
226,2017,1240,1257,0,0.29,Jacksonville St,Louisville
227,2017,1242,1257,0,0.41,Kansas,Louisville
228,2017,1243,1257,1,0.84,Kansas St,Louisville
229,2017,1245,1257,0,0.37,Kent,Louisville
230,2017,1246,1257,0,0.39,Kentucky,Louisville
231,2017,1112,1266,1,0.81,Arizona,Marquette
232,2017,1116,1266,0,0.21,Arkansas,Marquette
233,2017,1124,1266,0,0.12,Baylor,Marquette
234,2017,1137,1266,0,0.47,Bucknell,Marquette
235,2017,1139,1266,0,0.18,Butler,Marquette
236,2017,1153,1266,0,0.17,Cincinnati,Marquette
237,2017,1166,1266,1,0.91,Creighton,Marquette
238,2017,1173,1266,1,0.63,Dayton,Marquette
239,2017,1181,1266,0,0.55,Duke,Marquette
240,2017,1190,1266,1,0.89,ETSU,Marquette
241,2017,1195,1266,1,0.62,FL Gulf Coast,Marquette
242,2017,1196,1266,1,0.43,Florida,Marquette
243,2017,1199,1266,0,0.54,Florida St,Marquette
244,2017,1211,1266,0,0.55,Gonzaga,Marquette
245,2017,1233,1266,0,0.37,Iona,Marquette
246,2017,1235,1266,0,0.11,Iowa St,Marquette
247,2017,1240,1266,1,0.66,Jacksonville St,Marquette
248,2017,1242,1266,1,0.52,Kansas,Marquette
249,2017,1243,1266,1,0.66,Kansas St,Marquette
250,2017,1245,1266,0,0.22,Kent,Marquette
251,2017,1246,1266,1,0.48,Kentucky,Marquette
252,2017,1257,1266,0,0.55,Louisville,Marquette
253,2017,1112,1268,1,0.57,Arizona,Maryland
254,2017,1116,1268,0,0.31,Arkansas,Maryland
255,2017,1124,1268,1,0.74,Baylor,Maryland
256,2017,1137,1268,0,0.56,Bucknell,Maryland
257,2017,1139,1268,0,0.44,Butler,Maryland
258,2017,1153,1268,1,0.71,Cincinnati,Maryland
259,2017,1166,1268,1,0.72,Creighton,Maryland
260,2017,1173,1268,0,0.23,Dayton,Maryland
261,2017,1181,1268,0,0.31,Duke,Maryland
262,2017,1190,1268,1,0.75,ETSU,Maryland
263,2017,1195,1268,1,0.84,FL Gulf Coast,Maryland
264,2017,1196,1268,0,0.49,Florida,Maryland
265,2017,1199,1268,0,0.51,Florida St,Maryland
266,2017,1211,1268,0,0.51,Gonzaga,Maryland
267,2017,1233,1268,1,0.55,Iona,Maryland
268,2017,1235,1268,0,0.57,Iowa St,Maryland
269,2017,1240,1268,1,0.75,Jacksonville St,Maryland
270,2017,1242,1268,1,0.62,Kansas,Maryland
271,2017,1243,1268,0,0.35,Kansas St,Maryland
272,2017,1245,1268,0,0.18,Kent,Maryland
273,2017,1246,1268,1,0.56,Kentucky,Maryland
274,2017,1257,1268,0,0.54,Louisville,Maryland
275,2017,1266,1268,1,0.65,Marquette,Maryland
276,2017,1112,1274,1,0.52,Arizona,Miami FL
277,2017,1116,1274,0,0.38,Arkansas,Miami FL
278,2017,1124,1274,1,0.64,Baylor,Miami FL
279,2017,1137,1274,1,0.74,Bucknell,Miami FL
280,2017,1139,1274,1,0.65,Butler,Miami FL
281,2017,1153,1274,0,0.51,Cincinnati,Miami FL
282,2017,1166,1274,1,0.85,Creighton,Miami FL
283,2017,1173,1274,1,0.6,Dayton,Miami FL
284,2017,1181,1274,1,0.49,Duke,Miami FL
285,2017,1190,1274,1,0.83,ETSU,Miami FL
286,2017,1195,1274,1,0.86,FL Gulf Coast,Miami FL
287,2017,1196,1274,0,0.11,Florida,Miami FL
288,2017,1199,1274,1,0.73,Florida St,Miami FL
289,2017,1211,1274,0,0.38,Gonzaga,Miami FL
290,2017,1233,1274,0,0.29,Iona,Miami FL
291,2017,1235,1274,0,0.33,Iowa St,Miami FL
292,2017,1240,1274,1,0.7,Jacksonville St,Miami FL
293,2017,1242,1274,0,0.47,Kansas,Miami FL
294,2017,1243,1274,0,0.5,Kansas St,Miami FL
295,2017,1245,1274,0,0.39,Kent,Miami FL
296,2017,1246,1274,0,0.47,Kentucky,Miami FL
297,2017,1257,1274,0,0.4,Louisville,Miami FL
298,2017,1266,1274,1,0.48,Marquette,Miami FL
299,2017,1268,1274,1,0.95,Maryland,Miami FL
300,2017,1112,1276,0,0.46,Arizona,Michigan
301,2017,1116,1276,0,0.39,Arkansas,Michigan
302,2017,1124,1276,1,0.5,Baylor,Michigan
303,2017,1137,1276,0,0.14,Bucknell,Michigan
304,2017,1139,1276,0,0.43,Butler,Michigan
305,2017,1153,1276,0,0.36,Cincinnati,Michigan
306,2017,1166,1276,1,0.85,Creighton,Michigan
307,2017,1173,1276,1,0.79,Dayton,Michigan
308,2017,1181,1276,0,0.02,Duke,Michigan
309,2017,1190,1276,1,0.85,ETSU,Michigan
310,2017,1195,1276,1,0.67,FL Gulf Coast,Michigan
311,2017,1196,1276,1,0.57,Florida,Michigan
312,2017,1199,1276,0,0.31,Florida St,Michigan
313,2017,1211,1276,0,0.37,Gonzaga,Michigan
314,2017,1233,1276,0,0.35,Iona,Michigan
315,2017,1235,1276,0,0.51,Iowa St,Michigan
316,2017,1240,1276,0,0.24,Jacksonville St,Michigan
317,2017,1242,1276,1,0.75,Kansas,Michigan
318,2017,1243,1276,1,0.61,Kansas St,Michigan
319,2017,1245,1276,0,0.23,Kent,Michigan
320,2017,1246,1276,0,0.44,Kentucky,Michigan
321,2017,1257,1276,1,0.38,Louisville,Michigan
322,2017,1266,1276,1,0.8,Marquette,Michigan
323,2017,1268,1276,1,0.53,Maryland,Michigan
324,2017,1274,1276,1,0.71,Miami FL,Michigan
325,2017,1112,1277,1,0.48,Arizona,Michigan St
326,2017,1116,1277,1,0.85,Arkansas,Michigan St
327,2017,1124,1277,0,0.52,Baylor,Michigan St
328,2017,1137,1277,0,0.16,Bucknell,Michigan St
329,2017,1139,1277,0,0.57,Butler,Michigan St
330,2017,1153,1277,1,0.78,Cincinnati,Michigan St
331,2017,1166,1277,1,0.79,Creighton,Michigan St
332,2017,1173,1277,1,0.82,Dayton,Michigan St
333,2017,1181,1277,1,0.55,Duke,Michigan St
334,2017,1190,1277,1,0.78,ETSU,Michigan St
335,2017,1195,1277,1,0.59,FL Gulf Coast,Michigan St
336,2017,1196,1277,0,0.44,Florida,Michigan St
337,2017,1199,1277,0,0.36,Florida St,Michigan St
338,2017,1211,1277,0,0.53,Gonzaga,Michigan St
339,2017,1233,1277,0,0.31,Iona,Michigan St
340,2017,1235,1277,0,0.58,Iowa St,Michigan St
341,2017,1240,1277,0,0.44,Jacksonville St,Michigan St
342,2017,1242,1277,1,0.75,Kansas,Michigan St
343,2017,1243,1277,0,0.53,Kansas St,Michigan St
344,2017,1245,1277,0,0.3,Kent,Michigan St
345,2017,1246,1277,0,0.57,Kentucky,Michigan St
346,2017,1257,1277,0,0.68,Louisville,Michigan St
347,2017,1266,1277,1,0.85,Marquette,Michigan St
348,2017,1268,1277,1,0.86,Maryland,Michigan St
349,2017,1274,1277,1,0.84,Miami FL,Michigan St
350,2017,1276,1277,1,0.9,Michigan,Michigan St
351,2017,1112,1278,1,0.49,Arizona,Minnesota
352,2017,1116,1278,1,0.77,Arkansas,Minnesota
353,2017,1124,1278,1,0.47,Baylor,Minnesota
354,2017,1137,1278,0,0.53,Bucknell,Minnesota
355,2017,1139,1278,1,0.7,Butler,Minnesota
356,2017,1153,1278,1,0.71,Cincinnati,Minnesota
357,2017,1166,1278,1,0.66,Creighton,Minnesota
358,2017,1173,1278,1,0.94,Dayton,Minnesota
359,2017,1181,1278,0,0.33,Duke,Minnesota
360,2017,1190,1278,1,0.77,ETSU,Minnesota
361,2017,1195,1278,1,0.88,FL Gulf Coast,Minnesota
362,2017,1196,1278,0,0.1,Florida,Minnesota
363,2017,1199,1278,0,0.5,Florida St,Minnesota
364,2017,1211,1278,0,0.12,Gonzaga,Minnesota
365,2017,1233,1278,1,0.41,Iona,Minnesota
366,2017,1235,1278,1,0.68,Iowa St,Minnesota
367,2017,1240,1278,0,0.18,Jacksonville St,Minnesota
368,2017,1242,1278,1,0.66,Kansas,Minnesota
369,2017,1243,1278,0,0.34,Kansas St,Minnesota
370,2017,1245,1278,0,0.01,Kent,Minnesota
371,2017,1246,1278,0,0.1,Kentucky,Minnesota
372,2017,1257,1278,0,0.18,Louisville,Minnesota
373,2017,1266,1278,1,0.68,Marquette,Minnesota
374,2017,1268,1278,0,0.33,Maryland,Minnesota
375,2017,1274,1278,1,0.85,Miami FL,Minnesota
376,2017,1276,1278,1,0.67,Michigan,Minnesota
377,2017,1277,1278,0,0.48,Michigan St,Minnesota
378,2017,1112,1291,1,0.45,Arizona,Mt St Mary's
379,2017,1116,1291,1,0.82,Arkansas,Mt St Mary's
380,2017,1124,1291,1,0.55,Baylor,Mt St Mary's
381,2017,1137,1291,0,0.55,Bucknell,Mt St Mary's
382,2017,1139,1291,0,0.31,Butler,Mt St Mary's
383,2017,1153,1291,0,0.45,Cincinnati,Mt St Mary's
384,2017,1166,1291,1,0.58,Creighton,Mt St Mary's
385,2017,1173,1291,1,0.65,Dayton,Mt St Mary's
386,2017,1181,1291,0,0.06,Duke,Mt St Mary's
387,2017,1190,1291,1,0.76,ETSU,Mt St Mary's
388,2017,1195,1291,1,0.86,FL Gulf Coast,Mt St Mary's
389,2017,1196,1291,0,0.53,Florida,Mt St Mary's
390,2017,1199,1291,0,0.6,Florida St,Mt St Mary's
391,2017,1211,1291,0,0.48,Gonzaga,Mt St Mary's
392,2017,1233,1291,1,0.45,Iona,Mt St Mary's
393,2017,1235,1291,0,0.24,Iowa St,Mt St Mary's
394,2017,1240,1291,1,0.86,Jacksonville St,Mt St Mary's
395,2017,1242,1291,1,0.63,Kansas,Mt St Mary's
396,2017,1243,1291,1,0.59,Kansas St,Mt St Mary's
397,2017,1245,1291,0,0.3,Kent,Mt St Mary's
398,2017,1246,1291,1,0.66,Kentucky,Mt St Mary's
399,2017,1257,1291,0,0.43,Louisville,Mt St Mary's
400,2017,1266,1291,1,0.74,Marquette,Mt St Mary's
401,2017,1268,1291,1,0.89,Maryland,Mt St Mary's
402,2017,1274,1291,1,0.76,Miami FL,Mt St Mary's
403,2017,1276,1291,1,0.43,Michigan,Mt St Mary's
404,2017,1277,1291,1,0.56,Michigan St,Mt St Mary's
405,2017,1278,1291,0,0.39,Minnesota,Mt St Mary's
406,2017,1112,1292,1,0.78,Arizona,MTSU
407,2017,1116,1292,1,0.64,Arkansas,MTSU
408,2017,1124,1292,0,0.56,Baylor,MTSU
409,2017,1137,1292,1,0.75,Bucknell,MTSU
410,2017,1139,1292,0,0.3,Butler,MTSU
411,2017,1153,1292,1,0.6,Cincinnati,MTSU
412,2017,1166,1292,0,0.2,Creighton,MTSU
413,2017,1173,1292,1,0.73,Dayton,MTSU
414,2017,1181,1292,1,0.64,Duke,MTSU
415,2017,1190,1292,1,0.73,ETSU,MTSU
416,2017,1195,1292,1,0.88,FL Gulf Coast,MTSU
417,2017,1196,1292,0,0.33,Florida,MTSU
418,2017,1199,1292,1,0.72,Florida St,MTSU
419,2017,1211,1292,0,0.05,Gonzaga,MTSU
420,2017,1233,1292,1,0.84,Iona,MTSU
421,2017,1235,1292,0,0.2,Iowa St,MTSU
422,2017,1240,1292,0,0.32,Jacksonville St,MTSU
423,2017,1242,1292,1,0.73,Kansas,MTSU
424,2017,1243,1292,0,0.08,Kansas St,MTSU
425,2017,1245,1292,0,0.22,Kent,MTSU
426,2017,1246,1292,0,0.48,Kentucky,MTSU
427,2017,1257,1292,0,0.05,Louisville,MTSU
428,2017,1266,1292,1,0.82,Marquette,MTSU
429,2017,1268,1292,1,0.72,Maryland,MTSU
430,2017,1274,1292,1,0.68,Miami FL,MTSU
431,2017,1276,1292,0,0.68,Michigan,MTSU
432,2017,1277,1292,0,0.49,Michigan St,MTSU
433,2017,1278,1292,0,0.08,Minnesota,MTSU
434,2017,1291,1292,1,0.77,Mt St Mary's,MTSU
435,2017,1112,1297,0,0.22,Arizona,N Kentucky
436,2017,1116,1297,1,0.71,Arkansas,N Kentucky
437,2017,1124,1297,1,0.51,Baylor,N Kentucky
438,2017,1137,1297,0,0.08,Bucknell,N Kentucky
439,2017,1139,1297,1,0.62,Butler,N Kentucky
440,2017,1153,1297,1,0.59,Cincinnati,N Kentucky
441,2017,1166,1297,0,0.48,Creighton,N Kentucky
442,2017,1173,1297,1,0.95,Dayton,N Kentucky
443,2017,1181,1297,1,0.69,Duke,N Kentucky
444,2017,1190,1297,1,0.84,ETSU,N Kentucky
445,2017,1195,1297,1,0.48,FL Gulf Coast,N Kentucky
446,2017,1196,1297,0,0.19,Florida,N Kentucky
447,2017,1199,1297,0,0.36,Florida St,N Kentucky
448,2017,1211,1297,0,0.45,Gonzaga,N Kentucky
449,2017,1233,1297,0,0.58,Iona,N Kentucky
450,2017,1235,1297,1,0.45,Iowa St,N Kentucky
451,2017,1240,1297,0,0.21,Jacksonville St,N Kentucky
452,2017,1242,1297,1,0.48,Kansas,N Kentucky
453,2017,1243,1297,0,0.63,Kansas St,N Kentucky
454,2017,1245,1297,0,0.05,Kent,N Kentucky
455,2017,1246,1297,0,0.15,Kentucky,N Kentucky
456,2017,1257,1297,1,0.47,Louisville,N Kentucky
457,2017,1266,1297,1,0.51,Marquette,N Kentucky
458,2017,1268,1297,1,0.55,Maryland,N Kentucky
459,2017,1274,1297,1,0.9,Miami FL,N Kentucky
460,2017,1276,1297,0,0.35,Michigan,N Kentucky
461,2017,1277,1297,0,0.29,Michigan St,N Kentucky
462,2017,1278,1297,1,0.43,Minnesota,N Kentucky
463,2017,1291,1297,0,0.33,Mt St Mary's,N Kentucky
464,2017,1292,1297,0,0.2,MTSU,N Kentucky
465,2017,1112,1300,0,0.24,Arizona,NC Central
466,2017,1116,1300,1,0.87,Arkansas,NC Central
467,2017,1124,1300,1,0.65,Baylor,NC Central
468,2017,1137,1300,0,0.63,Bucknell,NC Central
469,2017,1139,1300,0,0.66,Butler,NC Central
470,2017,1153,1300,0,0.54,Cincinnati,NC Central
471,2017,1166,1300,1,0.59,Creighton,NC Central
472,2017,1173,1300,1,0.71,Dayton,NC Central
473,2017,1181,1300,1,0.63,Duke,NC Central
474,2017,1190,1300,1,0.81,ETSU,NC Central
475,2017,1195,1300,1,0.65,FL Gulf Coast,NC Central
476,2017,1196,1300,1,0.72,Florida,NC Central
477,2017,1199,1300,0,0.68,Florida St,NC Central
478,2017,1211,1300,0,0.16,Gonzaga,NC Central
479,2017,1233,1300,1,0.56,Iona,NC Central
480,2017,1235,1300,1,0.44,Iowa St,NC Central
481,2017,1240,1300,1,0.81,Jacksonville St,NC Central
482,2017,1242,1300,1,0.61,Kansas,NC Central
483,2017,1243,1300,0,0.24,Kansas St,NC Central
484,2017,1245,1300,0,0.27,Kent,NC Central
485,2017,1246,1300,1,0.62,Kentucky,NC Central
486,2017,1257,1300,0,0.22,Louisville,NC Central
487,2017,1266,1300,1,0.66,Marquette,NC Central
488,2017,1268,1300,1,0.91,Maryland,NC Central
489,2017,1274,1300,1,0.91,Miami FL,NC Central
490,2017,1276,1300,0,0.31,Michigan,NC Central
491,2017,1277,1300,0,0.37,Michigan St,NC Central
